,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
606,Магнитогорск,Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,25000.0,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370562,37
625,Красногорский (Челябинская область),Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370568,37
661,Челябинск,Фабрика домашней кухни Добрыня,не указаны,7 октября 2020," Кулинар-маркет ""Добрыня"" - компания, занимающаяся розничной торговлей продуктами питания и товарами повседневного спроса, приглашает кандидатов на вакансию «СИСТЕМНЫЙ АДМИНИСТРАТОР» Ваши задачи: - Администрирование компьютеров; - Установка и настройка торгового оборудования; - Обеспечение бесперебойной работы серверов и сетевого оборудования: - Мелкий ремонт‚ модернизация‚ диагностика неисправностей компьютеров и локальной сети; - Установка и настройка сетевого оборудования (точки доступа, роутеры и пр.); - Настройка оргтехники (принтеры, сканеры, сетевые МФУ); - Настройка и администрирование видеонаблюдения; - Сопровождение технических процессов автоматизации автоматизированных розничных точек; - Подготовка предложений по модернизации, приобретению сетевого оборудования; - Оперативное реагирование на запросы пользователей внеурочное время, в удаленном режиме. Наши ожидания от кандидатов: Опыт работы системным администратором не менее 2-х лет; Дисциплинированность, аккуратность; Системное решение поставленных задач; Мобильность. Своим сотрудникам мы предлагаем: Оформление в соответствии ТК РФ; Работа в офисе; Пятидневная рабочая неделя с двумя выходными днями (суббота и воскресенье); Корпоративная связь; Оплата ГСМ; Заработная плата договорная - по результатам собеседования. Работа: г. Челябинск, п. Новосинеглазово, ул. Октябрьская, д. 2А. ",не указано,1–3 года,Системный администратор,,39416.7,45656.2,полный день,"Настройка сетевых подключений,Настройка ПК",Полная занятость,https://tyumen.hh.ru/vacancy/38443131,22
690,Златоуст,Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370565,37
694,Челябинск,Управляющая компания Колье,"Официальное оформление.,Своевременная заработная плата.,График работы 5/2 с 9:00 до 18:00.,Работа в стабильной компании.,Уровень заработной платы определяется с финальным кандидатом.",15 октября 2020," Обязанности: Установка и обслуживание компьютерного оборудования, оргтехники, видеонаблюдение (Аналоговое и IP), сетевое оборудование в основном маршрутизиторы (mikrotik). Администрирование серверов. Консультирование пользователей и оперативное устранение возникших проблем. Обслуживание торгово-кассового оборудования. Антивирусный контроль. Обслуживание парка компьютеров (180 шт.). Требования: Высшее образование. Коммуникабельность, стрессоустойчивость, умение работать с большим объемом информации. Хорошие знания операционных систем Windows (знание linux приветствуется). Знание основ администрирования серверов и 1С. Условия: Официальное оформление. Своевременная заработная плата. График работы 5/2 с 9:00 до 18:00. Работа в стабильной компании. Уровень заработной платы определяется с финальным кандидатом. ","Установка и обслуживание компьютерного оборудования, оргтехники, видеонаблюдение (Аналоговое и IP), сетевое оборудование в основном маршрутизиторы (mikrotik).,Администрирование серверов.,Консультирование пользователей и оперативное устранение возникших проблем.,Обслуживание торгово-кассового оборудования.,Антивирусный контроль.,Обслуживание парка компьютеров (180 шт.).",1–3 года,Системный администратор,"Высшее образование.,Коммуникабельность, стрессоустойчивость, умение работать с большим объемом информации.,Хорошие знания операционных систем Windows (знание linux приветствуется).,Знание основ администрирования серверов и 1С.",39416.7,45656.2,полный день,"Системы видеонаблюдения,Linux,Администрирование сетевого оборудования,Windows 7,TCP/IP",Полная занятость,https://tyumen.hh.ru/vacancy/36128577,14
741,Магнитогорск,Уральские Системы Безопасности,не указаны,7 октября 2020," Требования: • Опыт работы в области ИТ от 1 года • Знание ОС семейства Windows. Опыт администрирования. • Знание принципов построения и функционирования ЛВС • Знание сетевых протоколов‚ аппаратного обеспечения • Опыт мелкого ремонта, обслуживания‚ настройки персональных компьютеров‚ офисной техники. • Опыт установки‚ конфигурирование программного обеспечения, архивация и восстановление данных. • Опыт установки и настройки систем видеонаблюдения. Обязанности: • Удаленная поддержка • Работа на выездах • Монтажи -------------------------- Условия: • Свободный график работы • Оплата от 20 000р. ",не указано,1–3 года,Системный администратор,,25000.0,33250.0,полный день,"Ремонт ПК,Настройка сетевых подключений,Администрирование серверов Windows,Настройка ПО,Настройка ПК,Системы видеонаблюдения,Администрирование сетевого оборудования,Сборка ПК,Техническое обслуживание,Windows Xp,Windows 7,Информационные технологии,Проектирование ЛВС,Выездное обслуживание,Техническая поддержка,Mac Os",Частичная занятость,https://tyumen.hh.ru/vacancy/39672162,22
744,Магнитогорск,МСБ,"Полный рабочий день,Официальное трудоустройство",4 октября 2020, Обязанности: Монтаж и настройка локальной сети Настройка сетевого оборудования Обеспечение бесперебойной работы компьютерной техники ремонт и обслуживание печатной и множительной техники Ремонт и сборка ПК Настройка серверов и файлохранилищ Работа по установке и обслуживанию лицензионного ПО Требования: Желателен опыт работы в данной области Условия: Полный рабочий день Официальное трудоустройство ,не указано,не требуется,Системный администратор,"Желателен,опыт работы в данной области",25000.0,25000.0,полный день,"Сборка ПК,Администрирование серверов Windows,Настройка сетевых подключений,Настройка ПК,Администрирование сетевого оборудования,Настройка серверов,Техническое обслуживание,Прокладка кабелей,Локальные сети,Ремонт ПК,Пользователь ПК",Полная занятость,https://tyumen.hh.ru/vacancy/39503262,25
751,Челябинск,Пермметалл,не указаны,29 сентября 2020," Добрый день, соискатель. Срочно нуждаемся в опытном системном администраторе, который готов к командировкам в г. Екатеринбург Обязанности: обеспечение бесперебойной работы техники сотрудников (более 50 компьютеров и орг. техники) монтаж локальной сети администрирование сети на платформе windows закупка и замена картриджей, мелкий ремонт орг. техники, работа с сервисными компаниями. монтаж телефонных сетей контроль за бесперебойной работой видеонаблюдения Требования: опыт работы от 1 года готовность к командировкам в г. Екатеринбург (на служебном автомобиле) Условия: стабильное рабочее место конкурентная заработная плата командировки Уважаемый соискатель, нам нужен специалист РЕШАЮЩИЙ проблемы, а не создающий их! Факты про нашу компанию: 1 место по продажам металлопроката в Приволжском федеральном округе Дата основания компании - 1925 год 3 филиала в г. Челябинск, г. Екатеринбург, г. Уфа Присоединяйся в нашу команду! ","обеспечение бесперебойной работы техники сотрудников (более 50 компьютеров и орг. техники),монтаж локальной сети,администрирование сети на платформе windows,закупка и замена картриджей, мелкий ремонт орг. техники, работа с сервисными компаниями.,монтаж телефонных сетей,контроль за бесперебойной работой видеонаблюдения",1–3 года,Системный администратор,,39416.7,35000.0,полный день,"Ремонт ПК,Windows 7,Windows Xp,Администрирование,Администрирование серверов Windows,Настройка сетевых подключений,Настройка ПК,Сборка ПК,Настройка ПО",Полная занятость,https://tyumen.hh.ru/vacancy/39368947,30
761,Челябинск,Мегаполис,"График работы 5/2 с 10:00 до 19:00,Стабильные выплаты заработной платы 2 раза в месяц.,Дружны, молодой коллектив!",9 октября 2020," Обслуживание сетевых кафе 1. Настройка системы учета. 2. Подключение новых мест. 3. Обслуживание торгового оборудования. 4. Монтаж СКС 5. Сервисное обслуживание станций. 6. Работа с пользователями систем. Требования: Умение диагностировать возникающие неполадки оборудования. Монтаж СКС. Администрирование сети. Опыт настройки пользовательских и серверных операционных систем Windows. Опыт работы в Active Directory. Дополнительные преимущества: знание систем R-Keeper, StoreHouse, Премьера знание торгового оборудования Условия: График работы 5/2 с 10:00 до 19:00 Стабильные выплаты заработной платы 2 раза в месяц. Дружны, молодой коллектив! ",не указано,1–3 года,Системный администратор,"Умение диагностировать возникающие неполадки оборудования.,Монтаж СКС.,Администрирование сети.,Опыт настройки пользовательских и серверных операционных систем Windows.,Опыт работы в Active Directory.",31500.0,31500.0,полный день,"Настройка сетевых подключений,R-Keeper,Администрирование сетевого оборудования",Полная занятость,https://tyumen.hh.ru/vacancy/39572557,20
766,Челябинск,"ТЕКО, Научно-производственная компания",не указаны,15 октября 2020," Научно-производственная компания ТЕКО — лидирующий производитель датчиков и средств автоматизации в России (полный цикл от конструирования до реализации нашей продукции через собственный торговый дом и развернутую в России и ближнем зарубежье дилерскую сеть). С 1989 года мы производим широкий спектр уникальных датчиков для массового и специального применения, которые дают возможность людям освободиться от рутинного труда, получить свободу для лучшей жизни и творчества. Нашими датчиками пользуются более 30 000 больших и малых предприятий из разных отраслей: нефтегазовая промышленность, судостроение, металлургия, автомобилестроение, пищевая промышленность, аграрное производство и т.д. Мы амбициозны и не останавливаемся на достигнутом: стабильно растет ежегодный оборот НПК ТЕКО, количество сотрудников постоянно увеличивается. Сейчас мы ищем в команду Специалиста технической поддержки (системный администратор). Обязанности: Консультация пользователей по телефону и лично; Управление учетными записями в информационных системах; Квалификация проблем пользователей; Фиксирование проблем пользователей; Работа с техподдержкой поставщиков программных продуктов; Тестирование программного обеспечения и оборудования Требования: Навык работы с 1С; Опыт работы с конкретными конфигурациями 1С (ERP, КА, УТ, ЗуП, Бухгалтерия, Логистика); Знание офисных пакетов; Опыт установки и настройки операционных систем; Опыт работы с заказчиком ""один на один""; Опыт оценки трудоемкости решаемой задачи; Опыт развертывания и администрирования серверов с 1С Условия: Есть возможность расти в сторону понимания задач клиента; Предоставляется доступ к материалам Инфорстарта, в том числе к записям конференций; Мы находимся на Северо-Западе (ост. ""Партизанская"", раннее ""Панорама""), удобная транспортная развязка; Возможность подстроить работу под свой ритм жизни, ведь график работы Вы будете выбирать сами (главное до 10:00 быть на рабочем месте); У нас своя столовая для сотрудников, не надо искать место где пообедать. Заработную плату готовы обсуждать! Размер будет зависеть от Ваших знаний и опыта! ","Консультация пользователей по телефону и лично;,Управление учетными записями в информационных системах;,Квалификация проблем пользователей;,Фиксирование проблем пользователей;,Работа с техподдержкой поставщиков программных продуктов;,Тестирование программного обеспечения и оборудования",1–3 года,Специалист технической поддержки (системный администратор),"Навык работы с 1С;,Опыт работы с конкретными конфигурациями 1С (ERP, КА, УТ, ЗуП, Бухгалтерия, Логистика);,Знание офисных пакетов;,Опыт установки и настройки операционных систем;,Опыт работы с заказчиком ""один на один"";,Опыт оценки трудоемкости решаемой задачи;,Опыт развертывания и администрирования серверов с 1С",39416.7,45656.2,полный день,"Администрирование серверов,Администрирование сетевого оборудования,Helpdesk,Техническая поддержка",Полная занятость,https://tyumen.hh.ru/vacancy/39675915,14
780,Челябинск,ГБУЗ Челябинский областной медицинский информационно-аналитический центр,не указаны,26 сентября 2020," Обязанности: Поддержание рабочего состояния аппаратного и программного обеспечения на персональных компьютерах сотрудников ГБУЗ «ЧОМИАЦ» Поддержка рабочего состояния аппаратного и программного обеспечения на серверных мощностях ГБУЗ «ЧОМИАЦ» Требования: На должность инженера-электроника назначается лицо, имеющее высшее профессиональное (техническое) образование без предъявления требований к стажу работы или среднее профессиональное (техническое) образование и стаж работы в должности техника I категории не менее 3 лет либо других должностях, замещаемых специалистами со средним профессиональным образованием, не менее 5 лет Условия: Нормированный рабочий день с 08:00 до 16:30, обеденный перерыв с 12:00 до 12:30 (возможно привлечение к работе в выходные и праздничные дни для резервного копирования, восстановления работоспособности) Оборудованное рабочее место 100% официальное трудоустройство Социальные гарантии в соответствии с ТК РФ Дружный молодой коллектив ",не указано,3–6 лет,Системный администратор,,39416.7,30000.0,полный день,"Windows 7,Навыки межличностного общения,Настройка ПК,Сборка ПК",Полная занятость,https://tyumen.hh.ru/vacancy/39197323,33
794,Челябинск,Торговый дом ТМЗ,не указаны,12 октября 2020," В ООО ТД ""ТМЗ"" открыта вакансия системного администратора. Мы приглашаем в нашу команду IT специалиста, ориентированного на оперативное и грамотное решение задач, с огромным желанием разрешить, а лучше предотвратить любые технические проблемы внутреннего клиента. Приглашаем кандидата, готового использовать все свои знания, умения и ресурсы для создания и поддержания комфортной рабочей обстановки для всех сотрудников компании и себя в том числе. Мы в поиске сотрудника, с высокой степенью мотивации к решению разноплановых технических задач, увлеченного своим делом, с горящими глазами! Обязанности: Поддержание работоспособности парка компьютеров и оргтехники (100 рабочих станций, 15 МФУ, локации: Челябинск, Москва, Магнитогорск); Техническая поддержка пользователей (в том числе удаленная); Обеспечение бесперебойной работы серверов, предупреждение и профилактика сбоев; Обслуживание IP-телефонии ; Подбор и закупка комплектующих для оргтехники; Контроль баланса расчетных счетов всех средств связи (мобильная связь, IP телефония, стационарные телефоны, internet). Требования: Опыт работы в аналогичной должности от 3 х лет; Опыт администрирования серверов обязателен; Знание основных сетевых протоколов; Опыт работы с hyper-v, exchange; Умение диагностировать сбои стандартными программами; Опыт администрирования linux систем будет плюсом; Опыт настройки и администрирования VMware будет крутым преимуществом; Умение и готовность удаленно решать любые возникающие проблемы; Умение быстро находить информацию; Способность ориентироваться в большом потоке информации, уметь выделять приоритеты; Умение общаться с людьми, желание развиваться и самореализовываться; Клиентоориентированность и человеколюбие. Условия: оборудованное рабочее место в современном офисе в лесопарковой зоне; официальное трудоустройство и соблюдение всех гарантий Трудового законодательства РФ; 5-дневная рабочая неделя, 8.30 - 17.30 ч.; чай, кофе, корпоративы у нас тоже есть, но хочется, чтоб это не было единственным вашим мотиватором для прихода к нам на работу)). ","Поддержание работоспособности парка компьютеров и оргтехники (100 рабочих станций, 15 МФУ, локации: Челябинск, Москва, Магнитогорск);,Техническая поддержка пользователей (в том числе удаленная);,Обеспечение бесперебойной работы серверов, предупреждение и профилактика сбоев;,Обслуживание IP-телефонии ;,Подбор и закупка комплектующих для оргтехники;,Контроль баланса расчетных счетов всех средств связи (мобильная связь, IP телефония, стационарные телефоны, internet).",3–6 лет,Системный администратор,"Опыт работы в аналогичной должности от 3 х лет;,Опыт администрирования серверов обязателен;,Знание основных сетевых протоколов;,Опыт работы с hyper-v, exchange;,Умение диагностировать сбои стандартными программами;,Опыт администрирования linux систем будет плюсом;,Опыт настройки и администрирования VMware будет крутым преимуществом;,Умение и готовность удаленно решать любые возникающие проблемы;,Умение быстро находить информацию;,Способность ориентироваться в большом потоке информации, уметь выделять приоритеты;,Умение общаться с людьми, желание развиваться и самореализовываться;,Клиентоориентированность и человеколюбие.",39416.7,40000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39665258,17
796,Челябинск,Удачная техника,не указаны,15 октября 2020," Обязанности: Техническая поддержка пользователей Настройка и сборка компьютеров Прокладка сети и телефонии Обеспечение бесперебойной работы Настройка системного и прикладного программного обеспечения Аппаратное обеспечение ПК Аппаратное обеспечение оргтехники (принтеры, копиры) Активное и пассивное сетевое оборудование Телефония Серверные и клиентские операционные системы Windows Мы можем предложить Вам: Работу в успешной компании. Возможность карьерного роста. График 5/2 . Официальное трудоустройство. Честную и своевременную оплату труда. ","Техническая поддержка пользователей,Настройка и сборка компьютеров,Прокладка сети и телефонии,Обеспечение бесперебойной работы,Настройка системного и прикладного программного обеспечения,Аппаратное обеспечение ПК,Аппаратное обеспечение оргтехники (принтеры, копиры),Активное и пассивное сетевое оборудование,Телефония,Серверные и клиентские операционные системы Windows",1–3 года,Системный администратор,,39416.7,25000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39710141,14
801,Челябинск,Южно-Уральский Технологический Университет,не указаны,6 октября 2020," Основные задачи: Техническая поддержка пользователей. Удаленная техническая поддержка пользователей. Обслуживание парка ПК, модульный ремонт. Администрирование корпоративной сети, WiFi. В том числе удаленно. Администрирование серверной инфраструктуры предприятия и сервисов. Настройка, установка активного сетевого оборудования. Модернизации уже существующих СКС, проектирование новых. Выполнение регламентных работ. Ведение документации. Разработка инструкций. Наполнение базы знаний. Требования: Опыт работы с оборудованием сетевым оборудованием D-Link (коммутаторы, маршрутизаторы, firewall), Ubiquiti. Опыт работы с серверными и клиентскими ОС Windows, Linux. Опыт работы с виртуализацией Hyper-V. Опыт работы с системами мониторинга. Будет плюсом опыт в области IP телефонии. Условия: Рабочий график: Понедельник - Пятница 8:30 - 17:00 Своевременная выплата заработной платы Резюме необходимо направлять на электронную почту. ",не указано,1–3 года,Системный администратор,,40000.0,37000.0,полный день,"Администрирование серверов Linux,Ubuntu Server,Проектирование ЛВС,Администрирование сетевого оборудования,Настройка ПО,Техническая поддержка,Разработка инструкций,Администрирование серверов Windows",Полная занятость,https://tyumen.hh.ru/vacancy/39656040,23
