,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
503,Челябинск,741 Studios,не указаны,14 октября 2020," We are looking for a talented Senior JavaScript Developer to join our friendly team! About Exadel: Since 1998 Exadel has been engineering its own software products and custom software for clients of all sizes. Headquartered in Walnut Creek, California, Exadel currently has 1000+ employees in development centers across America, Europe and Asia. About the Customer: The customer provides IT infrastructure products, software, solutions, consulting, training, and education for the digital transformation of enterprises. The customer helps clients use technology to slash the time it takes to turn ideas into value. In turn, they transform industries, markets and lives. Some of the customer’s clients run traditional IT environments. Most are transitioning to a secure, cloud-enabled, mobile-friendly infrastructure. Many rely on a combination of both. Wherever they are in that journey, our customer provides the technology and solutions to help them succeed. Requirements: 5+ years of strong JavaScript development experience Experience with pure js, html/css Hands on experience with the Salesforce Lightning platform would be a big plus Strong analytical skills Excellent interpersonal and written/verbal communication skills Remain up to date on all current best practices, trends, and industry developments Strong focus on delivering value rather than pure engineering English level: Intermediate+ Responsibilities: Writing tested, idiomatic, and documented JS Performing code review, UI optimizations Collaborating with cross-functional teams to analyze, design, and ship new features Participating actively in discussions, presentations and decisions about front end development, web application, mobile app etc. Working on bug fixing and improving application performance Constantly improving your level of skills and qualifications Advantages of working with Exadel: Attractive salary — we reward your commitment to our company Personal development — we understand that life-long learning is important and support everything that encourages a personal willingness to learn Language classes with a native speaker Flexible work schedule — a good work-life balance is the most important prerequisite for being creative and productive Friendly work environment Interesting job in an innovative company with the latest technologies Collaboration with a team full of interesting people As a successful, high-growth company, we know that our employees are critical to our success. This is why we encourage ingenuity, creativity and teamwork as important elements to the growth of our business. We believe that career growth and business growth go hand in hand. ",не указано,3–6 лет,Senior JavaScript (Salesforce) Developer,,104166.7,72115.5,полный день,"Английский — B2 — Средне-продвинутый,JavaScript,Salesforce Lightning",Полная занятость,https://tyumen.hh.ru/vacancy/39807570,15
505,Москва,DriverPack Solution,не указаны,14 октября 2020," Привет! Меня зовут Артур Кузяков. Я фаундер компании DriverPack — это самое знаменитое приложение для настройки компьютеров в один клик. 60млн+ юзеров, используют DriverPack. Но… драйверы это скучно... Поэтому сегодня я собираю команду под новый, уникальный продукт для европейского рынка. Расскажу подробнее, когда придешь на собеседование! :-) Кого ищу? Fullstack разработчиков на NodeJS, React, Vue. Почему работать в DriverPack — круто: У нас много классных задач, выполняя которые ты будешь расти, они тебя будут челенджить постоянно. У нас не получится «кодить ради кода», придётся постоянно думать головой, что реально ты делаешь и зачем. Мы всё время думаем, как ""хакнуть систему"", чтобы достичь того же результата, но сильно быстрее? У нас принято, чтобы разработчики влияли на то, в какую сторону будет развиваться продукт. А для этого поэтому, например, у нас все разработчики шарят в продуктовых метриках, маркетинге, аналитике и всяких таких штуках. Мы и тебя научим. 1. Наши разработчики влияют на наш продукт. Каждой задаче мы задаем вопросы: Понимаю ли я зачем мы делаем задачу? Согласен ли я что нужно ее делать? Есть ли другие решения задачи? Не делаем, если сомневаемся. Делаем только самое важное. Выкидываем «улучшательства», если их сложно делать. 2. Задачи описаны четко и понятно. Устал от однострочных описаний “сделай по макету”? В DriverPack такого нет. Каждая задача описывает проблему. После этого: Обсуждаем командой программистов и вырабатываем решение и оценку. Задача не попадает в разработку, пока не понятно как ее делать. 3. Мы на острие технологий: Наш стек: Node.JS, React, Babel, Vue, Redux, Gulp, Koa.js, NW.js, ElectronJS, Webpack, ES6 Базы данных: MongoDB, SQLite, PostgreSQL, MySQL, Redis, Memcached Серверные технологии: Docker, Ansible, Kuberhetes, HAProxy, Zabbix, Sentry, Jenkins, nagios, CDN, Nginx, Apache WebTorrent для уменьшения нагрузки на CDN и повышения отказаустоичивости Продуктовые методологии и подходы: AARRR, ARPU, ARPPU, Retention, LTV, CPA, StoryMapping, DesignThinking, HADI, JTBD, User Stories, CJM (Customer Journey Map) Можно перечислить ещё много разных штук, которые показывают, что мы крутые… но думаю, что этого пока хватит :-) 4. Мы за простые решения: Упрощать здорово. Усложняй, только если это оправданно. Используй сторонние решения. Не пиши велосипеды. Не делай лишнего. Сделай простой работающий скелет. Сделай его хорошо. Почему, работа в DriverPack, тебе может не подойти: Если ты часто употребляешь фразы «Это нереализуемо» или «Это невозможно». Не бросаемся использовать новые хайповые технологии. Потому что для нас программирование это всего лишь один из инструментов, при помощи которого мы создаём самые лучшие продукты. Ты не переносишь Legacy код. Проекту, всё таки, 10 лет ;) Есть legacy части, которые нет смысла и желания переписывать. Ты перфекционист и делаешь идеальные решения долго и упорно. Что дальше: Откликайся на вакансию в HH Заполни тестовое задание Если ок, то пообщаемся лично. ",не указано,более 6 лет,"Senior NodeJS разработчик (React, Vue), Москва",,,300000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39804503,15
507,Челябинск,Solvo,не указаны,6 октября 2020," Солво – это крупный разработчик программного обеспечения для логистики (своя линейка продуктов) и системный интегратор с опытом более 25 лет в сфере информационных технологий на рынке России, СНГ и других стран. Лидер российского рынка IT решений для автоматизации портов и контейнерных терминалов ( TOS ), в первой тройке лидеров по складской автоматизации ( WMS ). Основные направления бизнеса – автоматизация складов, контейнерных терминалов и портов, консалтинг в логистике, системная интеграция и поставки высокотехнологичного промышленного оборудования для склада и порта. Мы выполнили более 200 крупных проектов по всей России и за рубежом. Среди наших клиентов крупнейшие мультинациональные компании и холдинги. Компания активно выходит на международные рынки. Победители в номинации ""Экспортер года в сфере услуг"" в 2020 году. Нас более 190 человек. В связи с расширением отдела разработки приглашаем на работу разработчика Java . Мы готовы рассматривать вариант удаленной работы (без релокации в СПб), при наличии возможности работать на полную занятость. У нас сервисная архитектура и REST / SOAP API для интерфейсов и внешних систем. Несколько интерфейсов системы: Android , Web , GTK . Мы, со своей стороны, всегда готовы прислушаться к новым идеям по решению имеющихся задач. Сейчас мы ищем человека, который будет: дорабатывать функциональности системы (Java) - реализовывать бизнес-логики, интерфейсы пользователя для мобильных устройств осуществлять рефакторинг имеющегося функционала, ускорение его работы путем оптимизации и распараллеливания (Multithreading, Concurrency) работать с базой данных: структуры хранения данных, SQL-запросы, хранимые процедуры, PLSQL, оптимизация доступа к данным. Доступ к данным из Java (Hibernate) реализовывать интеграцию с внешними программно-аппаратными системами и складским оборудованием (ERP, MES, WCS, Voice picking, автоматические системы хранения и др.) Нам нужен человек, который обладает: коммерческим опытом разработки от 2 лет Необходимые знания: Java 8 SQL (на уровне запросов) опыт работы с Oracle Database и/или PostgreSQL Используемые технологии, которым мы научим: Hibernate Maven Docker PowerMockito Git работаем под Linux Мы предлагаем: работу в продуктовой компании, 25 лет создающей ведущие решения в отрасли; масштабные интересные проекты; работу в экспертной команде, возможности профессионального и карьерного роста; конкурентную заработную плату (обсуждается индивидуально, в зависимости от опыта кандидата). официальное оформление с первого дня работы, «белая» заработная плата; гибкое начало рабочего дня. ",не указано,3–6 лет,Java developer (удаленная работа),,104166.7,72115.5,удаленная работа,"Java,Git,PostgreSQL,Linux,Hibernate ORM",Полная занятость,https://tyumen.hh.ru/vacancy/39656286,23
511,Челябинск,Компания maxim,не указаны,9 октября 2020," ""Максим"" ищет разработчиков в Екатеринбурге, Челябинске, Тюмени и Кургане. Кто мы: IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, с сотнями городов и десятками стран присутствия. Что нужно делать: Разрабатывать и сопровождать системы отчётности и бизнес-процессов. Мы хотим найти человека, который: хорошо владеет языком программирования Java (JDK 1.8 и выше); знает реляционные СУБД (PostgreSQL или SQL Server), SQL и MongoDB. Будет плюсом: знание системы отчётности Eclipse BIRT и платформы Eclipse в целом; знание движков бизнес-процессов Alfresco Activiti и Flowable; знание Java EE (JMS, JAX-RS, JAX-WS) и Spring (Framework, Boot, Data, Security); знание и опыт работы с Linux, Git. Что мы предлагаем: множество интересных задач, в решении которых вы можете принять полноправное участие; дружелюбный коллектив; корпоративное обучение; поездки на it-конференции; комфортное рабочее место; компенсацию питания; ДМС; бесплатные корпоративные мероприятия (Новый Год, командные выезды и движухи); уровень заработной платы, который зависит от технических знаний и навыков (+ регулярный пересмотр, если вы растете); оформление по ТК РФ; есть программа релокации. ",не указано,1–3 года,Java-разработчик,,150000.0,100000.0,полный день,"Java,Linux,MS SQL Server,SQL,Eclipse",Полная занятость,https://tyumen.hh.ru/vacancy/34543720,20
515,Челябинск,Областное государственное бюджетное учреждение Челябинский региональный центр навигационно-информационных технологий,"пятидневная рабочая неделя с 8.30 до 17.30. Пятница до 16.15. Возможен гибкий график начала рабочего дня.,полный социальный пакет, комфортный офис в центре города(БЦ Ньютон),кофе машина, чай, зоны отдыха,официальная стабильная заработная плата (2 раза в месяц) и квартальные премии.,Профессиональное развитие и обучение за счет работодателя;,Молодой, амбициозный коллектив единомышленников;,Сопричастность к проектам регионального и федерального уровня;,Возможность самореализации;,Дополнительные премии по факту решения задач и завершения проектов;,Полное соблюдение ТК РФ.",15 октября 2020," ""iТерритория ""- организация, подведомственная министерству информационных технологий и связи Челябинской области. «iТерритория» обеспечивает и поддерживает работоспособность информационных систем и информационную безопасность автоматизированных систем органов исполнительной власти Челябинской области и разрабатывает программные продукты для Правительства ЧО. В организации есть все возможности для получения опыта разработки уникальных для РФ продуктов и реализации социально-значимых проектов по информатизации различных сфер жизни населения Челябинской области. Обязанности: Разработка форм на c# Разработка технической документации Техническая поддержка разрабатываемых систем Командная разработка Требования: Опыт разработки на c#. Наличие самостоятельных законченных проектов. Высшее законченное техническое образование в области IT, рассмотрим выпускников 2019 года. Знание и понимание ООП, SOA, SOAP. Желательные (Ваше преимущество): Опыт разработки на любом языке(предпочтительно на JAVA) Опыт работы с WSDL, XML, XSD, XSLT. Опыт написания SQL запросов, парсеров. Опыт администрирования *nux, веб-серверов и баз данных. Знание Apache, Nginx, Postgress. Личностные качества: технический, аналитический склад ума; умение мыслить логически; желание учиться новому, самостоятельность. Условия работы в нашей команде: пятидневная рабочая неделя с 8.30 до 17.30. Пятница до 16.15. Возможен гибкий график начала рабочего дня. полный социальный пакет, комфортный офис в центре города(БЦ Ньютон) кофе машина, чай, зоны отдыха официальная стабильная заработная плата (2 раза в месяц) и квартальные премии. Профессиональное развитие и обучение за счет работодателя; Молодой, амбициозный коллектив единомышленников; Сопричастность к проектам регионального и федерального уровня; Возможность самореализации; Дополнительные премии по факту решения задач и завершения проектов; Полное соблюдение ТК РФ. Кандидаты приглашаются на он-лайн собеседование только по результатам рассмотрения резюме. В резюме обязательно укажите, на какую вакансию Вы претендуете. Благодарим всех соискателей, которые направят отклик на данную вакансию. Ваше резюме будет рассмотрено в течение 3-5 дней. Встречи или телефонные интервью будут проведены только с кандидатами, максимально соответствующим заявленным требованиям. ","Разработка форм на c#,Разработка технической документации,Техническая поддержка разрабатываемых систем,Командная разработка",1–3 года,Разработчик-программист C#,"Опыт разработки на c#. Наличие самостоятельных законченных проектов.,Высшее законченное техническое образование в области IT, рассмотрим выпускников 2019 года.,Знание и понимание ООП, SOA, SOAP.",104166.7,72115.5,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/35331331,14
516,Челябинск,Первый Бит,не указаны,12 октября 2020," ЗАДАЧИ: Анализ и решение задач клиентов по автоматизации с использованием продуктов 1С Внедрение типовых конфигураций 1С, а также собственных отраслевых решений на платформе 1С Интеграция 1С с другими системами Самостоятельная реализация необходимых доработок под потребности заказчиков ДЛЯ ВЫПОЛНЕНИЯ ЗАДАЧ НЕОБХОДИМО: Знание типовых конфигураций 1С Опыт внедрения 1С от снятия потребности до сдачи работ заказчику Знание на профессиональном уровне одного или нескольких видов учёта: бухгалтерский и налоговый, финансовый, оперативный, управленческий и т.д. Самостоятельность, коммуникабельность, умение доводить задачу до конца Наличие сертификатов уровня «Специалист» будет преимуществом УСЛОВИЯ: Белая заработная плата (сдельная, без ""потолка"") Сложные, разноплановые задачи, участие в крупных проектах Сертификация в 1С за счет компании Возможность профессионального и карьерного развития: 80% руководителей отделов - это сотрудники, которые выросли внутри компании Льготный ДМС, компенсация проезда и мобильной связи ",не указано,1–3 года,Программист 1С,,104166.7,40000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39270476,17
517,Челябинск,Бондаренко Владимир Васильевич,не указаны,6 октября 2020," Приглашаем на постоянную занятость опытного Android-разработчика, для совместной разработки крупных проектов в сфере производства. На данный момент нам нужен разработчик на парттайм с занятостью 1/2 месяца и оплатой до 60 тыс. руб. В дальнейшем планируется увеличение объёма работы до full-time. График работы в целом гибкий и обсуждается. Ожидания от Вас: Понимание принципов работы API. Представление об MVC Понимание систем контроля версий, опыт работы с git Опыт работы с популярными фреймверками Готовность работать в режиме многозадачности и ненормированно Командные рекомендации: Желание создавать оптимальные программные решения и совершенствовать знания в области разработки. Умение оценивать задачи по срокам. Придерживаться поставленных сроков Гибкий график работы. Уделять максимум внимания для срочных задач, при этом нет необходимости быть за компьютером с 10 до 19 и т.д. Опыт командной разработки Гарантируем: - Своевременную оплату - Гибкий график - Интересные задачи - Профессиональный рост - Командную поддержку ",не указано,3–6 лет,Android разработчик (part-time),,104166.7,120000.0,удаленная работа,"Git,MVC,ООП,Android,Java,Android SDK,Kotlin",Частичная занятость,https://tyumen.hh.ru/vacancy/39663538,23
520,Челябинск,Simtech Development,не указаны,14 октября 2020," С 2005 года наша команда занимается цифровой трансформацией бизнеса - помогаем предпринимателям и компаниям из разных стран развивать, оптимизировать и масштабировать онлайн-магазины в глобальном масштабе. За это время мы реализовали тысячи успешных проектов для клиентов из 170 стран. В нашей команде более 80 высококлассных специалистов: разработчики, QA-специалисты, маркетологи, дизайнеры, sales и account-менеджеры, которые понимают как делать качественные продукты. Сейчас мы ищем в нашу команду PHP - разработчика. Если вы готовы решать сложные и масштабные задачи в команде экспертов – мы ждём резюме. Что делают наши разработчики: работают с международными проектами 90% всего рабочего времени; разрабатывают новые функциональные возможности для интернет-магазинов на платформе CS-Cart; разрабатывают модули для CMS (CS-Cart, Shopify); развивают собственные проекты; оценивают проекты средней сложности. От вас мы ждем: опыт разработки на PHP от 1 года; хорошие знания в области РНP, МуSQL, CSS, HTML, Git; знание основ CI/CD, UnitTesting; умение: работать с АJАХ, JаvаSсriрt, Smаrtу; читать документацию на техническом английском; решать задачи средней сложности; разбираться в чужом коде; работать в команде. Будет плюсом: знание особенностей eCommerce; знание архитектуры CS-Cart; опыт проектной разработки. Что получают наши сотрудники: профессиональное развитие: регулярно проводим внутренние баркемпы и митапы, оплачиваем обучение и участие сотрудников во внешних конференциях; интересные задачи и возможность влиять на процессы внутри компании; полностью белую зарплату и её регулярный пересмотр по итогам performance review; работу в профессиональной команде, которая всегда поддержит и поделится опытом; новый опыт: лучшие сотрудники преподают в наших образовательных проектах, выступают на российских и международных конференциях; возможность выбора удобного временного графика; удаленный формат работы. ",не указано,1–3 года,PHP разработчик / PHP Developer (удаленно),,104166.7,120000.0,удаленная работа,"Git,HTML,CSS,PHP,MySQL,Ajax,JavaScript",Полная занятость,https://tyumen.hh.ru/vacancy/39824878,15
525,Челябинск,imkosmetik,не указаны,9 октября 2020," imkosmetik – интернет-магазин и розничная сеть профессиональной косметики. Нам доверяют больше 100 000 клиентов. Мы амбициозны и не останавливаемся на достигнутом: стабильно растет ежегодный оборот imkosmetik, количество сотрудников постоянно увеличивается. В связи с расширением команды разработки интернет-гипермаркета, мы ищем в команду PHP-разработчика, способного разрабатывать и поддерживать код со сложной архитектурой. На данный момент завершается перенос интернет-магазина на новую платформу (на основе Yii2), а также готов солидный бэклог с планами дальнейшего развития платформы интернет-магазина. В решении задач мы применяем современные технологии, используем новые фишки и постоянно совершенствуем процесс разработки продукта. У нас есть: Цель – с каждым днем делать лучше и лучше наш интернет-магазин и для наших клиентов, и для компании. Ресурсы – разносторонняя команда молодых и опытных специалистов (средний возраст сотрудников компании примерно 29 лет). Серьезные планы – работа над новой платформой и всеми планируемыми фишками требует глубокого погружения. Реально интересные задачи. Серьезный бюджет – готовы предложить достойную зарплату. Мы не экономим на разработчиках. Классная продуктовая команда с “плоской” (да-да, у нас нет начальников) системой управления – диалог вместо иерархии. Мы ждём тебя в нашей команде, если ты: Имеешь опыт работы со сложной архитектурой, и отлично знаешь PHP, а также знаком с одним из популярных framework'ов (в приоритете Yii2); Используешь MySQL (или PostgreSQL), работал с Redis, MongoDB, Sphinx (или Elasticsearch, Solr и т.п.) Готов к использованию современных client-side технологий (HTML5, CSS3, Javascript/jQuery, AJAX, VueJS и т.д.). Используешь в работе Linux, Git, Redmine (Jira, uTrack). Мы готовы предложить: Достойный уровень дохода - заработная плата обсуждается на собеседовании и зависит от твоих скилов и мотивации. Выбор места работы на любой вкус - мы отлично перестроились под формат удаленной работы, поэтому ты сам можешь выбирать пространство для работы: комфортный офис, домашний диван или любимая кофейня. Гибкий график. Большая часть команды обычно начинает день до 11 утра (по Челябинскому времени). Сотрудничество на равных условиях (нам важно то, как ты видишь проблему и что можешь предложить для её решения). Возможность видоизменять и влиять на процесс разработки, приносить свои идеи. Обучение за счёт компании - для нас важно стремление постоянно учиться, читать блоги и порталы, посещать профессиональные курсы и конференции; Отдельный 5-ти этажный офис в районе Теплотеха, корпоративная парковка, есть отдельная кухня со всей необходимой бытовой техникой. Все* прочие условия (чай/кофе/подарки на дни рождения/гамак). * Мы можем договариваться о желаемых для вас условиях работы; Если у Вас есть обратная связь или вопросы по вакансии – ниже вы увидите контакты нашего HR-менеджера. Мы всегда открыты для общения. ",не указано,3–6 лет,Senior PHP developer / Ведущий разработчик (PHP),,150000.0,100000.0,удаленная работа,"PHP,HTML5,MySQL,Yii,Redis,Sphinx,jQuery",Полная занятость,https://tyumen.hh.ru/vacancy/38729693,20
526,Челябинск,"Колос,кондитерская фабрика",не указаны,15 октября 2020," Программист 1С (Фриланс) Обязанности: Разработка на платформе 1с 8; Сопровождение продукта 1с ЗУП КОРП; Разработка отчетов и обработок по запросу пользователей в программе 1с ЗУП КОРП; Опыт разработки отчетов по запросу пользователей; Настройка обмена данных между 1с ЗУП КОРП и другими платформами; Обновление программного обеспечения 1с ЗУП КОРП с сохранением работоспособности всех отчетов и обработок. Требования: Опыт работы разработки в 1с ОБЯЗАТЕЛЕН; Знание программы 1с ЗУП Корп будет являться для вас существенным преимуществом; Опыт программирования на платформе 1С 8.3 (управляемые формы); Знание языка запросов; Опыт работы с СКД. Условия: График работы свободный; Уровень заработной платы достойный, окончательный уровень определяется по итогам собеседования; Интересные задачи и проекты. ","Разработка на платформе 1с 8;,Сопровождение продукта 1с ЗУП КОРП;,Разработка отчетов и обработок по запросу пользователей в программе 1с ЗУП КОРП;,Опыт разработки отчетов по запросу пользователей;,Настройка обмена данных между 1с ЗУП КОРП и другими платформами;,Обновление программного обеспечения 1с ЗУП КОРП с сохранением работоспособности всех отчетов и обработок.",3–6 лет,Программист 1С (фриланс),,104166.7,72115.5,гибкий график,"1С программирование,1С: Зарплата и управление персоналом,1С: Комплексная автоматизация,Подбор персонала,Управление персоналом",Полная занятость,https://tyumen.hh.ru/vacancy/35202619,14
527,Челябинск,Самохвалова Ксения Валерьевна,"Работа в офисе, не удаленно,Оплата по договоренности",13 октября 2020," Обязанности: Внедрение и сопровождение Альфа-Авто: Автосервис+Автозапчасти КОРП, редакция 6 Перенос данных из действующей программы 1С:УПП в Альфа-Авто Выполнение сложных технических задач Автоматизация электронного документооборота Автоматизация различных бизнес-процессов предприятия, управленческой отчетности Требования: Опыт работы программистом 1С в крупных торговых компаниях/группах компаний Опыт разработки и внедрения основных решений 1С Опыт администрирования 1С Знание типовой конфигураций Альфа-Авто, 1С:УПП Опыт работы с торговым оборудованием Наличие сертификатов 1С Условия: Работа в офисе, не удаленно Оплата по договоренности ","Внедрение и сопровождение Альфа-Авто: Автосервис+Автозапчасти КОРП, редакция 6,Перенос данных из действующей программы 1С:УПП в Альфа-Авто,Выполнение сложных технических задач,Автоматизация электронного документооборота,Автоматизация различных бизнес-процессов предприятия, управленческой отчетности",3–6 лет,Программист 1С,"Опыт работы программистом 1С в крупных торговых компаниях/группах компаний,Опыт разработки и внедрения основных решений 1С,Опыт администрирования 1С,Знание типовой конфигураций Альфа-Авто, 1С:УПП,Опыт работы с торговым оборудованием,Наличие сертификатов 1С",104166.7,72115.5,полный день,"1С программирование,1С: Управление Производственным Предприятием",Полная занятость,https://tyumen.hh.ru/vacancy/39455080,16
528,"Челябинская область,п. Увельский,ул. Элеваторная,д.5",КХП Злак,не указаны,12 октября 2020," Обязанности: Работа по проектированию, внедрению и сопровождению программного обеспечения производства Разработка и сопровождение программного обеспечения Изучение причин отказов и нарушений в работе ПО, разработка предложений по их устранению и предупреждению, по повышению качества и надежности работы ПО Выполнение автономной и комплексной наладки алгоритмов управления исполнительными механизмами, регуляторов, защит, блокировок, пошаговых программ Требования: Высшее техническое образование по специальностям в области автоматизации Знание методов тестирования и отладки ПО Знание программ и опыт программирования (1С Предприятие) Опыт работы программистом на производстве Готовность к переезду Условия: Оформление в соответствии с законодательством РФ Своевременная выплата заработной платы Комфортно оборудованное рабочее место Предоставление корпоративного жилья в п. Увельском или в г. Южноуральске Доставка транспортом предприятия ",не указано,3–6 лет,Программист 1С,,,70000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/38671022,17
530,Челябинск,Областной аптечный склад,"работа в крупной стабильной компании;,оформление в соответствии с ТК РФ (оплачиваемые отпуска, больничные);,своевременная «белая» заработная плата 2 раза в месяц;,заработная плата - рассматриваются ожидания кандидатов;,компенсация сотовой связи;,дополнительное медицинское страхование;,обучение по повышению квалификации за счёт работодателя, корпоративное обучение;,график работы - 5 дневная рабочая неделя с 8:30 до 17:30;,место работы - Северо-Крымская.",12 октября 2020," Обязанности: Новая должность в структуре отдела. Цель: Обеспечение необходимого уровня обслуживания пользователей компании. Задачи: Сопровождение и развитие конфигураций 1С УХ, 1С УПП, 1С ДО Работа с пользователями по вопросам 1С Анализ требований пользователей Формирование ТЗ на внедрение и доработку 1С УХ, 1С УПП, 1С ДО Разработка по ТЗ в 1С УХ, 1С УПП, 1С ДО Обработка заявок на доработку 1С УХ, 1С УПП, 1С ДО Соблюдение сроков и сдача проектов Самостоятельное программирование в 1С УХ, 1С УПП, 1С ДО Требования: Опыт работы разработчиком на 1С УПП от 5 лет, наличие собственных разработок в 1С УПП, владение всеми основными подсистемами в 1С УПП, опыт работы с 1С Консолидацией, опыт работы с 1С ДО. Знание конфигураций 1С УХ, 1С УПП, 1С ДО высокая скорость выполнения задач Желательно наличие сертификатов «1С:Специалист» и «1С:Профессионал»; Условия: работа в крупной стабильной компании; оформление в соответствии с ТК РФ (оплачиваемые отпуска, больничные); своевременная «белая» заработная плата 2 раза в месяц; заработная плата - рассматриваются ожидания кандидатов; компенсация сотовой связи; дополнительное медицинское страхование; обучение по повышению квалификации за счёт работодателя, корпоративное обучение; график работы - 5 дневная рабочая неделя с 8:30 до 17:30; место работы - Северо-Крымская. ​​​​​ ","Работа с пользователями по вопросам 1С,Анализ требований пользователей,Формирование ТЗ на внедрение и доработку 1С УХ, 1С УПП, 1С ДО,Разработка по ТЗ в 1С УХ, 1С УПП, 1С ДО,Обработка заявок на доработку 1С УХ, 1С УПП, 1С ДО,Соблюдение сроков и сдача проектов,Самостоятельное программирование в 1С УХ, 1С УПП, 1С ДО",3–6 лет,"Ведущий инженер-программист 1С (УХ, УПП)",,104166.7,72115.5,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39210624,17
