,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
381,Челябинск,НИИИТ-РК,не указаны,22 сентября 2020," Обязанности: администрирование серверов Microsoft Windows Server (2008, 2012 и др.), Linux, VMware Esxi; администрирование баз данных на базе Microsoft SQL, Firebird и др.; установка, настройка и обслуживание телекоммуникационного оборудования корпоративной сети (IP телефония, маршрутизаторы MikroTik и т.д.); установка и настройка системного и прикладного ПО; установка, настройка и обслуживание офисной техники предприятия; знание 1С. Требования: образование высшее или техническое; опыт работы на должности от 5 лет Условия: официальное трудоустройство; испытательный срок 3 месяца; полный соц.пакет; продолжительность рабочего времени с 8 час. 00 мин. до 16 час. 45 мин., с перерывом на обед ",не указано,3–6 лет,Инженер по информационным технологиям,,58606.2,35000.0,полный день,"Администрирование серверов Windows,Linux,Windows Server 2003,Windows 7,SQL",Полная занятость,https://tyumen.hh.ru/vacancy/39368661,37
410,Челябинск,Прикладные технологии,"Оклад обсуждается индивидуально.,Официальное трудоустройство, социальный пакет по ТК.,Гибкий график работы после испытательного срока.,Курсы английского языка.,Современный офис (комнаты для совещаний, настольный футбол, теннис, зерновой кофе, молоко, печенье).,Внутрикорпоративные инструменты для совместной работы и коммуникаций.,Всегда современные технические средства (ноутбуки, системники, мониторы).",15 октября 2020," Ищем DevOps для работы на иностранном проекте. Проект построен на AWS, текущий стэк включает: EC2, Scale groups, Application Load Balancers, RDS/Aurora, Elasticache/Redis, S3, IAM, Route 53 (DNS), CloudWatch, VPC (networking, ACLS, security groups), Systems Manager + Parameter Store, AWS Organizations, AWS Security systems, AWS Config, IAM, Amazon GuardDuty, AWS WAF, Amazon Inspector. В ходе работы будет возможность столкнуться с интересными и сложными задачами, современными технологиями и процессами, увидеть своими глазами как делаются проекты мирового класса, пообщаться как с российскими так и зарубежными профессионалами и повысить свою квалификацию. Мы настроены на долгое и плодотворное сотрудничество. Требования к кандидатам: Разговорный английский язык (общение с первого дня). Опыт и знание DevOps техник. Опыт работы с AWS, знание сервисов и архитектур. Знание подходов к организации мониторинга и логирования систем. Опыт в создании скриптов на интерпретируемых языках. Желание изучать и использовать новые технологии в процессе разработки ПО. Резюме на русском и английском языках. Будет плюсом: Опыт удаленной поддержки пользователей. Опыт автоматизации рутинных операций. Наличие сертификатов. Обязанности: Создание и сопровождение сервисов в Amazon Web Services. Организация мониторинга, логирования систем. Автоматизация рутинных операций, написание скриптов. Исследование и решение проблем пользователей. Собеседование только после предоставления резюме. В резюме необходимо указать, на какую вакансию претендуете. Условия: Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (комнаты для совещаний, настольный футбол, теннис, зерновой кофе, молоко, печенье). Внутрикорпоративные инструменты для совместной работы и коммуникаций. Всегда современные технические средства (ноутбуки, системники, мониторы). О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения. ","Создание и сопровождение сервисов в Amazon Web Services.,Организация мониторинга, логирования систем.,Автоматизация рутинных операций, написание скриптов.,Исследование и решение проблем пользователей.",3–6 лет,DevOps Engineer,"Разговорный английский язык (общение с первого дня).,Опыт и знание DevOps техник.,Опыт работы с AWS, знание сервисов и архитектур.,Знание подходов к организации мониторинга и логирования систем.,Опыт в создании скриптов на интерпретируемых языках.,Желание изучать и использовать новые технологии в процессе разработки ПО.,Резюме на русском и английском языках.",58606.2,120000.0,полный день,"Технический перевод,Разработка технических заданий,Информационные технологии,Agile Project Management,Английский язык",Полная занятость,https://tyumen.hh.ru/vacancy/39540039,14
421,Челябинск,Витпроект,не указаны,15 октября 2020," Добрый день. Меня зовут Виталий, я являюсь учредителем компании ВитПроект . Мы занимаемся разработкой проектно-сметной документации (капитальный ремонт, реконструкция, новое строительство). В связи с активным развитием компании, в нашей дружной и энергичной команде не хватает именно Вас! Чем вам конкретно предстоит заниматься: Проектировать жилые, общественные, промышленные здания и сооружения Выполнять обследование и обмерные работы для капитального ремонта с выездом на объекты Выполнять проверочные расчеты строительных конструкций Участвовать в прохождение экспертизы ПСД с устранением замечаний Выполнять другие задачи и поручения, связанные с должностными обязанностями. От Вас: Образование: высшее Опыт работы: более 3 лет в сфере проектирования Знание действующей нормативной базы - СП, ГОСТы и т.д. Опыт самостоятельной работы в разработке проектной и рабочей документации Уверенный пользователь программы AutoCAD Приветствуется знание программ по выполнению расчетов строительных конструкций От Нас: Работа в развивающейся компании. Официальное трудоустройство. Своевременная выплата заработной платы 2 раза в месяц. Высокий уровень дохода. Если Вас заинтересовало данное предложение, то прямо сейчас отправляйте отклик и мы обсудим наше возможное взаимодействие. До встречи! ​ ​​​​ ",не указано,3–6 лет,Ведущий инженер-проектировщик,,58606.2,45000.0,полный день,"Разработка проектной документации,СП,AutoCAD,Проектирование,Проектирование зданий и сооружений",Полная занятость,https://tyumen.hh.ru/vacancy/39639858,14
440,Челябинск,УСТЭК-Челябинск,"Официальное трудоустройство;,Пятидневная рабочая неделя с 8:00 до 17:00, перерыв для отдыха и питания с 12:00 до 13:00;,Социальный пакет по ТК РФ.",15 октября 2020," Ведущий инженер-программист 1C ERP,группа сопровождения бизнес-приложений,отдел информационных технологий Требования: высшее профессиональное образование в области информационных технологий, программировании; хорошее знание платформы 1С, механизмов конфигурирования и администрирования прикладных решений: Бухгалтерия, ЗУП. 8 Корп; знание языка запросов; опыт работы от двух и более лет; наличие сертификата будет преимуществом. Обязанности: Осуществляет программное сопровождение и доработку конфигураций 1 С. Выполняет технические задания, в том числе: создание и доработка справочников, регистров, документов, отчетов, обработок. Осуществляет поиск и исправление ошибок в данных. Осуществляет настройку ручного и (или) автоматического обмена с внешними программами. Осуществляет перенос данных из других баз 1С, в том числе при обновлении учетной системы. Обеспечивает защиту информации: посредством настройки прав и ролей пользователей, контроля внешних вмешательств, контроля вывода информации. Подготавливает отчётность по реализованным работам, проектам, решениям. Принимает участие в обучении персонала компании и удаленных подразделений компании работе с существующими и вновь создаваемыми документами и отчетами. Консультирует пользователей по вопросам использования оборудования и работы с ППО. Анализирует и участвует в модернизации ППО (приложения, интерфейсы, аналитические отчёты). Осуществляет поддержку эксплуатируемых и вновь внедряемых ППО (модификация, настройки интерфейсов, выборка данных по запросу, формирование периодической отчётности), при необходимости согласовывает свои действия со структурными подразделениями Общества. Ведет документацию по вверенным системам и отвечает за соответствие актуальному состоянию. Оказывает техническую поддержку бизнес пользователям, согласно установленному графику отчетности, при необходимости. Условия: Официальное трудоустройство; Пятидневная рабочая неделя с 8:00 до 17:00, перерыв для отдыха и питания с 12:00 до 13:00; Социальный пакет по ТК РФ. ","Осуществляет программное сопровождение и доработку конфигураций 1 С.,Выполняет технические задания, в том числе: создание и доработка справочников, регистров, документов, отчетов, обработок.,Осуществляет поиск и исправление ошибок в данных.,Осуществляет настройку ручного и (или) автоматического обмена с внешними программами.,Осуществляет перенос данных из других баз 1С, в том числе при обновлении учетной системы.,Обеспечивает защиту информации: посредством настройки прав и ролей пользователей, контроля внешних вмешательств, контроля вывода информации.,Подготавливает отчётность по реализованным работам, проектам, решениям.,Принимает участие в обучении персонала компании и удаленных подразделений компании работе с существующими и вновь создаваемыми документами и отчетами. Консультирует пользователей по вопросам использования оборудования и работы с ППО.,Анализирует и участвует в модернизации ППО (приложения, интерфейсы, аналитические отчёты).,Осуществляет поддержку эксплуатируемых и вновь внедряемых ППО (модификация, настройки интерфейсов, выборка данных по запросу, формирование периодической отчётности), при необходимости согласовывает свои действия со структурными подразделениями Общества.,Ведет документацию по вверенным системам и отвечает за соответствие актуальному состоянию.,Оказывает техническую поддержку бизнес пользователям, согласно установленному графику отчетности, при необходимости.",1–3 года,"Ведущий инженер-программист 1C ERP, группа сопровождения бизнес-приложений","высшее профессиональное образование в области информационных технологий, программировании;,хорошее знание платформы 1С, механизмов конфигурирования и администрирования прикладных решений: Бухгалтерия, ЗУП. 8 Корп;,знание языка запросов;,опыт работы от двух и более лет;,наличие сертификата будет преимуществом.",58606.2,51906.5,полный день,"1С программирование,1С: Документооборот,1С: Бухгалтерия,1С: Предприятие 8,1С: Зарплата и управление персоналом,ERP",Полная занятость,https://tyumen.hh.ru/vacancy/39058166,14
441,Челябинск,Прикладные технологии,"Оклад обсуждается индивидуально.,Официальное трудоустройство, социальный пакет по ТК.,Гибкий график работы после испытательного срока.,Курсы английского языка.,Современный офис (комнаты для совещаний, настольный футбол, теннис, зерновой кофе, молоко, печенье).,Внутрикорпоративные инструменты для совместной работы и коммуникаций.,Всегда современные технические средства (ноутбуки, системники, мониторы).",15 октября 2020," Ищем Senior DevOps/Release Engineer для работы на иностранном проекте. В ходе работы будет возможность столкнуться с интересными и сложными задачами, современными технологиями и процессами, увидеть своими глазами как делаются проекты мирового класса, пообщаться как с российскими так и зарубежными профессионалами и повысить свою квалификацию. Мы настроены на долгое и плодотворное сотрудничество. Требования к кандидатам: Разговорный английский язык (общение с первого дня). Опыт управления конфигурациями и развертыванием для больших веб проектов. Опыт работы с Docker, Kubernetes. Понимание систем контроля версий (SVN, Git), включая стратегии ветвления и слияния. Опыт работы с инструментами сборки программного обеспечения (Maven / Gradle) и инструментами CI (Jenkins). Опыт работы с Linux, bash. Опыт работы со средствами автоматизации (Ansible, Chef, Puppet), предпочтительно Ansible. Опыт поддержки гибкого процесса разработки. Опыт работы с облачными решениями. Резюме на русском и английском языках. Будет плюсом: Опыт развертывания и управления несколькими бранчами/версиями. Опыт управления конфигурациями, особенно для Linux, Apache, Tomcat, MariaDB/MySQL. Опыт работы с системами виртуализации VMWare, Hyper-V, OpenStack. Опыт работы с AWS, Azure или другими облачными провайдерами. Обязанности: Управление релизными циклами крупного микросервисного приложения. Написание скриптов развертывания. Тесная работа с разработкой, тестированием, продакт менеджментом. Собеседование только после предоставления резюме. В резюме необходимо указать, на какую вакансию претендуете. Условия: Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (комнаты для совещаний, настольный футбол, теннис, зерновой кофе, молоко, печенье). Внутрикорпоративные инструменты для совместной работы и коммуникаций. Всегда современные технические средства (ноутбуки, системники, мониторы). О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения. ","Управление релизными циклами крупного микросервисного приложения.,Написание скриптов развертывания.,Тесная работа с разработкой, тестированием, продакт менеджментом.",3–6 лет,Senior DevOps/Release Engineer,"Разговорный английский язык (общение с первого дня).,Опыт управления конфигурациями и развертыванием для больших веб проектов.,Опыт работы с Docker, Kubernetes.,Понимание систем контроля версий (SVN, Git), включая стратегии ветвления и слияния.,Опыт работы с инструментами сборки программного обеспечения (Maven / Gradle) и инструментами CI (Jenkins).,Опыт работы с Linux, bash.,Опыт работы со средствами автоматизации (Ansible, Chef, Puppet), предпочтительно Ansible.,Опыт поддержки гибкого процесса разработки.,Опыт работы с облачными решениями.,Резюме на русском и английском языках.",58606.2,150000.0,полный день,"Linux,Git,MySQL,Разработка технических заданий,Технический перевод",Полная занятость,https://tyumen.hh.ru/vacancy/39539376,14
442,Челябинск,Napoleon IT,не указаны,14 октября 2020," Компания Napoleon IT ― разработчик программного обеспечения. Мы предлагаем готовые решения, а также осуществляем разработку по гибкой методологии. Наши решения в области бизнес-аналитики, предиктивной аналитики, компьютерного зрения, высоконагруженных систем и мобильной разработки дают конкурентное преимущество и гарантируют устойчивое развитие бизнеса клиентов. Обязанности: Обеспечение отказоустойчивости инфраструктуры; Автоматизация рутинных процессов; Мониторинг серверов и сервисов; Анализ проблем, поиск узких мест, разбор инцидентов; Осуществлять поддержку и консультировать разработчиков по вопросам внедрения технологий/инструментов, внесения изменений в архитектуру проектов. Резервное копирование данных. Требования: Отличные коммуникационные навыки и обширный технологический кругозор:понимание важности взаимодействия в команде, необходимости обсуждать решения с коллегами, рассказывать о преимуществах той или иной технологии или подхода в составе инфраструктуры приложений, делиться собственной экспертизой; Опыт работы с Docker/ Docker Swarm, Kubernetes Умение писать на скриптовых языках (Python, Bash); Знание configuration management systems (Ansible); Знание Linux-систем (Centos/Debian/Ubuntu) на уровне администратора; Опыт работы с системами мониторинга и сбора логов (zabbix, prometheus, ELK, Graylog и т.д); Опыт работы с системами виртуализации; Опыт работы с системами CI|CD ( Gitlab CI, Jenkins); Опыт конфигурации и эксплуатации Nginx, PostgreSQL, MySQL, Redis, MongoDB и т.д; Широкий технический кругозор, знание современных принципов построения систем и желание их использовать; Опыт работы с распределёнными системами контроля версий; Понимание принципов гибких методик разработки (Scrum, Kanban и тд.); Опыт работы с Jira и Atlassian стэком на уровне пользователя и немного администрирования; Разработка модулей terraform Условия: Официальное трудоустройство; Пятидневный рабочий день; Обучение и возможность карьерного роста; Широкие возможности для реализации. ","Обеспечение отказоустойчивости инфраструктуры;,Автоматизация рутинных процессов;,Мониторинг серверов и сервисов;,Анализ проблем, поиск узких мест, разбор инцидентов;,Осуществлять поддержку и консультировать разработчиков по вопросам внедрения технологий/инструментов, внесения изменений в архитектуру проектов.,Резервное копирование данных.",3–6 лет,DevOps Engineer,,58606.2,51906.5,полный день,"Python,PostgreSQL,Nginx,Администрирование серверов Linux,Atlassian Jira,Scrum",Полная занятость,https://tyumen.hh.ru/vacancy/37190373,15
466,Челябинск,Энерготехсервис,не указаны,8 октября 2020," Требуется Инженер АСУ в энергетическую компанию, Северо-Комсомольское месторождение, ЯНАО. Работа в режиме вахты 30/30, в период пандемии вахта 60/60. Обязанности: Контроль состояния эксплуатации энергокомплексов на базе ГПЭС (Waukesha) и ГТУ (ПАЭС-2500) в части АСУ ТП. Контроль составления заявок на технические средства для восстановления работоспособности энергокомплексов. Ремонт и наладка систем автоматики ГПГУ, ГТУ, УПТГ. Работа с проектной (рабочей) документацией. Составление графиков ТО, ППР, графиков проверки средств измерений. Контроль своевременного проведения ТО и ППР. Проверка системы загазованности и охранно-пожарной сигнализации. Требования: Высшее профильное образование ; Опыт работы в должности инженера АСУ в сфере энергетики; Знание правил по охране труда при эксплуатации электроустановок; Знание правил устройства электроустановок; Умение читать и составлять однолинейные электрические схемы. Условия: Трудоустройство согласно ТК РФ; ""Белая"" заработная плата, без задержек. Вахтовый метод работы в ЯНАО; Оплата питания в период вахты; Компенсация проезда ЖД транспортом от базовых городов. Подбор на данную вакансию ведется на конкурсной основе! ","Контроль состояния эксплуатации энергокомплексов на базе ГПЭС (Waukesha) и ГТУ (ПАЭС-2500) в части АСУ ТП.,Контроль составления заявок на технические средства для восстановления работоспособности энергокомплексов.,Ремонт и наладка систем автоматики ГПГУ, ГТУ, УПТГ.,Работа с проектной (рабочей) документацией.,Составление графиков ТО, ППР, графиков проверки средств измерений.,Контроль своевременного проведения ТО и ППР.,Проверка системы загазованности и охранно-пожарной сигнализации.",1–3 года,Инженер АСУ ТП,,58606.2,51906.5,Вахтовый метод,,Полная занятость,https://tyumen.hh.ru/vacancy/38338162,21
489,Челябинск,ЛАНИТ,не указаны,16 сентября 2020," Сфера деятельности компании ЛАНИТ-Урал - оказание комплексных услуг в области системной и сетевой интеграции, управления проектами, реализации проектов любой сложности в государственном, банковском, страховом, образовательном, финансовом секторах, а также на предприятиях металлургической, машиностроительной, атомной, нефтегазовой, энергетической и других отраслей промышленности. Обязанности: Предпродажная подготовка проектов: Уточнение требований заказчика, формирование ТЗ; Разработка технического решения совместно с командой проекта, подбор оборудования, программного обеспечения; Презентация решений заказчику; Участие в реализации проекта. Зоны ответственности: технические решения. Требования: Знание серверного оборудования, систем хранения данных SAN ведущих вендоров (HPE, Huawei, Fujitsu), систем виртуализации (VMware, MS, hyper-V); Приветствуются знания Сети передачи данных, Инженерной инфраструктуры ЦОД; Опыт работы с системами виртуализации (VMware, MS, hyper-V); Приветствуется опыт подготовки технических решений, опыт презентации технических решений заказчику. Условия: Рабочий день – 8 часов: с 9.00 до 18.00, пн-чт, в пт сокращенный рабочий день с 09:00 до 17:00. Оформление по ТК РФ. Дисконтные карты розничных сетей холдинга после прохождения испытательного срока. Компенсация ГСМ, корпоративная сотовая связь. Территориально: IT-Park, ул. Молодогвардейцев. ","Предпродажная подготовка проектов: , ,Участие в реализации проекта.,Зоны ответственности: технические решения.",более 6 лет,Ведущий инженер по серверному оборудованию,,58606.2,65000.0,полный день,"Подготовка презентаций,Системное мышление,Подготовка коммерческих предложений",Полная занятость,https://tyumen.hh.ru/vacancy/38632420,43
493,Челябинск,Областное государственное бюджетное учреждение Челябинский региональный центр навигационно-информационных технологий,не указаны,15 октября 2020," Вакансия областного государственного казенного учреждения ""Центр информационно-технического обслуживания"". Обязанности: мониторинг функционирования центра обработки данных (ЦОД) и сети; работа в программных комплексах SolarWins (Orion) и Zabbix; выполнение инструкций по действиям и оповещениям в нештатных ситуациях; выполнение текущих заявок по ЦОД и сети: конфигурирование параметров виртуальных серверов, настройка VLan и т.д. эксплуатация серверных шасси, систем хранения данных, систем бесперебойного питания и кондиционирования. Требования: высшее законченное образование в области информационных технологий, электронной промышленности или приборостроения; дополнительное образование по профилю данной работы приветствуется; знание и владение английским языком на уровне понимания сообщений системы и общей терминологии по профессии; понимание принципов функционирования сетей и ЦОД; умение работать с гипервизором VMware или желание обучиться работе с виртуальными серверами; опыт работы с Hyper-V, KVM и другими системами виртуализации; опыт работы или профильное образование по построению и эксплуатации структурированных сетей; способность сохранять эффективность и скорость реакции в условиях монотонной работы. Условия: официальное трудоустройство; соблюдение гарантий согласно ТК РФ; сменный график работы -2/2; получение уникального опыта работы с мощнейшей IT-инфраструктурой Челябинской области; повышение квалификации за счет работодателя; предусмотрены квартальные премии по результатам работы; работа в центре города. ",не указано,1–3 года,Инженер технической поддержки ЦОД и сети,,58606.2,30000.0,сменный график,,Полная занятость,https://tyumen.hh.ru/vacancy/39156050,14
495,Челябинск,Брант,не указаны,13 октября 2020," Обязанности: разработка и проектирование разделов автоматизации АОВ, АТМ, АПТ, ТП,ЦТП,НС. написание алгоритмов работ систем автоматизации. др. Требования: образование высшее по профилю работы; уверенный пользователь AutoCad, офисного пакета. Мы предлагаем: Работу в молодом современном и образованном коллективе! У нас группа компаний, сфера деятельности которых энергетика и строительство. Рабочее место располагается на улице Енисейской в Ленинском районе. Подробнее о деятельности компаний на сайтах: uwp.ru, brant.ru, Комфортное рабочее место, оснащенное всем необходимым! Участие в интересных проектах! Возможность профессионального, карьерного и материального роста! Своевременную выплату заработной платы, уверенность в завтрашнем дне, дотацию на питание в корпоративной столовой, премию Уровень дохода подробно оговаривается на собеседовании и зависит от опыта работы и профессиональных навыков и является не окончательным; Ждем кандидата, который хочет и может работать много, готов остаться в компании надолго и желает расти, развиваться и зарабатывать вместе с нами! ",не указано,1–3 года,Инженер-проектировщик автоматизации КИПиА,,58606.2,51906.5,полный день,"Разработка проектной документации,нормативно-техническая документация,Пользователь ПК,Планирование карьеры",Полная занятость,https://tyumen.hh.ru/vacancy/39239382,16
501,Миасс,Автомобильный Завод Урал,не указаны,12 октября 2020," Обязанности: Установка и настройка программного обеспечения САПР на ПК пользователей. Участие в администрировании и обслуживании информационных систем САПР. Обучение и консультирование пользователей работе в обслуживаемых информационных системах, подготовка инструкций. Настройка форм и отчетов, элементы программирования. Требования: Образование высшее техническое Владение Word, Excel, PowerPoint Общее представление о конструкторско-технологической подготовке производства. Общее представление о программах САПР, в т.ч. о трехмерном проектировании. Навыки работы в AutoCAD. Базовые навыки программирования. Высокая обучаемость. Коммуникабельность. Самоорганизация и оптимальное использование времени. Умение работать в режиме многозадачности и сжатых сроков исполнения. Условия: Трудоустройство на предприятие «АЗ «УРАЛ» Место работы: г. Миасс Челябинской области, пр. Автозаводцев, Уровень заработной платы обсуждается с успешными кандидатами Пакет социальных льгот и гарантий ",не указано,не требуется,Инженер-программист - САПР,,,41000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/38640456,17
508,Челябинск,"Электромашина, Научно-производственное объединение","Полный социальный пакет.,Пятидневная рабочую неделю.,Стабильность и надежность.,Работа на современном высокотехнологичном оборудовании.,Перспективы профессионального и карьерного роста.,Культурный и спортивный досуг.,Различные мотивационные программы.,Программы признания персонала (конкурсы профессионального мастерства, награждение знаками отличия и т.д.).",13 октября 2020," Обязанности: 1.Участие в обработке инцидентов, выявление и решение технических проблем в работе с SAP ERP по направлению ""логистика"" (ММ), реализация запросов на изменение. 2.Консультация ключевых и конечных пользователей по настройкам SAP ERP и выполнению ими бизнес-функций в системе. 3. Моделирование и анализ автоматизируемых в SAP ERP бизнес-процессов ""как есть"" и ""как надо"". 4. Настройка параметров функциональности SAP ERP в рамках выполнения проектов развития системы управления, реализации запросов на изменение и в процессе сопровождения. 5.Разработка технических регламентов, эксплуатационных документов, пользовательских инструкций и другой технической документации, связанной с автоматизацией бизнес-процессов в SAP ERP. Требования: 1. Высшее профессиональное образование . 2. Опыт работы от 3-х лет. 3. Опытный пользователь ПК, умение грамотно писать техническую документацию. 4. Знать SAP ERP направление ""Логистика"", ""Закупки"". Условия: Полный социальный пакет. Пятидневная рабочую неделю. Стабильность и надежность. Работа на современном высокотехнологичном оборудовании. Перспективы профессионального и карьерного роста. Культурный и спортивный досуг. Различные мотивационные программы. Программы признания персонала (конкурсы профессионального мастерства, награждение знаками отличия и т.д.). Предприятие уделяет внимание всестороннему развитию сотрудников, чему способствуют различные направления деятельности: научное, образовательное, творческое и спортивное. ","Полный социальный пакет.,Пятидневная рабочую неделю.,Стабильность и надежность.,Работа на современном высокотехнологичном оборудовании.,Перспективы профессионального и карьерного роста.,Культурный и спортивный досуг.,Различные мотивационные программы.,Программы признания персонала (конкурсы профессионального мастерства, награждение знаками отличия и т.д.).",3–6 лет,Инженер по сопровождению SAP (MM),"Полный социальный пакет.,Пятидневная рабочую неделю.,Стабильность и надежность.,Работа на современном высокотехнологичном оборудовании.,Перспективы профессионального и карьерного роста.,Культурный и спортивный досуг.,Различные мотивационные программы.,Программы признания персонала (конкурсы профессионального мастерства, награждение знаками отличия и т.д.).",58606.2,51000.0,полный день,"SAP ERP,Бизнес-анализ,Грамотность,1С: Управление предприятием",Полная занятость,https://tyumen.hh.ru/vacancy/39152203,16
