,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
498,Южноуральск,Интерсвязь,"Полная занятость 8 часов в день;,Работа без привязки к рабочему месту;,Плавающий график, обсуждаем индивидуально;,Наставничество и предоставление материала;,Стабильная выплата зарплаты 2 раза в месяц оклад + премия;,Официальное трудоустройство;,Компенсация ГСМ и сотовой связи.,Офис г. Южноуральск, ул. Спортивная, 11Д",2 октября 2020," Гибкий график! Полная занятость! Рассмотрим кандидатов без опыта! Обязанности : Работа на выделенной территории; Проведение голосований и опросов; Оформление заявок на подключение Интернета и ТВ; Консультации по услугам компании. Требования: Опыт работы с людьми в любой сфере; Активность; Грамотная речь; Умение устанавливать контакт с людьми; Желание работать и зарабатывать. Условия: Полная занятость 8 часов в день; Работа без привязки к рабочему месту; Плавающий график, обсуждаем индивидуально; Наставничество и предоставление материала; Стабильная выплата зарплаты 2 раза в месяц оклад + премия; Официальное трудоустройство; Компенсация ГСМ и сотовой связи. Офис г. Южноуральск, ул. Спортивная, 11Д Хорошее начало для большой карьеры в компании «Интерсвязь»! Благодарим всех соискателей, которые направят отклик на данную вакансию. Ваше резюме будет рассмотрено в течение ближайшего времени. ","Работа на выделенной территории;,Проведение голосований и опросов;,Оформление заявок на подключение Интернета и ТВ;,Консультации по услугам компании.",1–3 года,Специалист прямых продаж г. Южноуральск,"Опыт работы с людьми в любой сфере;,Активность;,Грамотная речь;,Умение устанавливать контакт с людьми;,Желание работать и зарабатывать.",,25000.0,полный день,"Грамотная речь,Грамотность,Навыки межличностного общения",Полная занятость,https://tyumen.hh.ru/vacancy/39581773,27
506,Челябинск,ЦентрПроф,"удаленная работа на дому, график 2/2 (дневные или ночные смены);,дистанционное оплачиваемое обучение;,официальное трудоустройство;,конкурентная заработная плата, возможность влиять на свой доход;,отличная команда руководителей и наставников;,возможность карьерного роста и развития.",1 октября 2020," Мы являемся официальными партнерами Яндекс.Такси. В поддержку каждый день пишут тысячи пользователей и водителей. Они задают вопросы, просят помочь, делятся идеями, как улучшить сервис. Мы ищем в большую и дружную команду человека, который станет поддерживать пользователей и водителей и помогать им. Вам предстоит: быстро отвечать на обращения; работать с пользователями, таксопарками и водителями; развивать процессы и инструменты, улучшающие качество Яндекс.Такси. Мы ждем, что вы: грамотная письменная и устная речь; умеете параллельно решать разноплановые задачи; способны работать в команде; способны принимать решения самостоятельно. Условия: удаленная работа на дому, график 2/2 (дневные или ночные смены); дистанционное оплачиваемое обучение; официальное трудоустройство; конкурентная заработная плата, возможность влиять на свой доход; отличная команда руководителей и наставников; возможность карьерного роста и развития. ",не указано,не требуется,Специалист службы поддержки,,40000.0,22000.0,удаленная работа,"Грамотная речь,Работа в команде,Обучение и развитие,Грамотность",Полная занятость,https://tyumen.hh.ru/vacancy/39575299,28
514,Челябинск,Skyeng,не указаны,28 сентября 2020," Skyeng — входит в ТОП-20 самых дорогих компаний в российском сегменте интернета по версии Forbes и является крупнейшей онлайн-школой английского языка в России и Восточной Европе. Мы меняем традиционное образование с помощью технологий и ставим перед собой задачу сделать обучение максимально удобным, интересным и эффективным. Чтобы не сбавлять наших темпов роста, мы ищем Технического специалиста. Чем вы будете заниматься: Подготавливать и реализовывать онлайн-мероприятий ""под ключ"" - создавать лендинги, трансляции, работать с полным циклом регистраций, подготавливать спикеров и пр.; Осуществлять полную техническую поддержку вебинаров; Вести отчетность (статистику, аналитику) по проектам; Необходимые навыки, знания, умения: Опыт в организации стриммов на youtube, минимальные знания верстки tilda, создания промеченных ссылок; Знания основ аналитики и статистики, умение работать с цифрами и создавать отчеты; Самоорганизованность, умение работать удаленно и самостоятельно; Обязательно хорошая техническая оснащенность: мощный компьютер или ноутбук, хорошая гарнитура. Что мы предлагаем: Фиксированное вознаграждение, ежемесячный KPI; График работы: 5/2, 40 часов в неделю; Работу в удаленной и дружной команде; Быстрый рост: школа вырастает в 3 раза каждый год, и вы вместе с ней; Скидки на обучение английского языка в нашей компании для вас и ваших родственников (до 50%), а также скидки/акции/бонусы от партнеров (Нетология, Островок и другие). ",не указано,1–3 года,Технический специалист,,37873.1,33208.3,удаленная работа,"Организация мероприятий,Работа в команде,Управленческая отчетность,Управление временем,Верстка,Ведение отчетности",Полная занятость,https://tyumen.hh.ru/vacancy/39477799,31
542,Снежинск,АТМ АЛЬЯНС,"по территории:,предоставление инструментов для работы (нетбук, коммуникационные провода и прочее);,предоставление корпоративной сотовой связи;,предоставление своевременной заработной платы",15 октября 2020," «АТМ АЛЬЯНС» - торгово-сервисная компания , специализируется на продаже и комплексном сервисном обслуживании кассового, банковского и технологического оборудования. На протяжении 11 лет работы, компания зарекомендовала себя как надежный партнер многих крупных российских и зарубежных банков. Компания работает по направлениям: сервисное обслуживание банкоматов, ремонт и обслуживание POS-терминалов, ремонт кассового оборудования. Обязанности: техническое обслуживание банковского оборудования - платежных терминалов, используемых для оплаты банковской картой, онлайн-касс <ol> установка, замена POS-терминалов; обновление банковское ПО; устранение неполадок; </ol> работа через обучение специалистом компании совмещение работы с управлением автомобиля. Требования: уверенное владение ПК (техническая подкованность); ответственность, коммуникабельность и желание развиваться; готовность к разъездному характеру работы. Условия: разъездной характер работы (выполнение работ на вверенной территории); по территории: г. Снежинск предоставление топливной карты; предоставление инструментов для работы (нетбук, коммуникационные провода и прочее); предоставление корпоративной сотовой связи; предоставление своевременной заработной платы Хорошая возможность получить полезные навыки и богатый опыт, которые в дальнейшем позволят быть востребованным специалистом на рынке труда. Если вы хотите развиваться в сфере безналичных платежей в России, то мы ждем вас! ","техническое обслуживание банковского оборудования - платежных терминалов, используемых для оплаты банковской картой, онлайн-касс",не требуется,Специалист по обслуживанию банковского оборудования,"уверенное владение ПК (техническая подкованность);,ответственность, коммуникабельность и желание развиваться;",30000.0,30000.0,полный день,"Настройка ПК,Ремонт ПК,Сборка ПК,Настройка сетевых подключений,Техническое обслуживание,Пользователь ПК,Работа в команде",Полная занятость,https://tyumen.hh.ru/vacancy/39310540,14
562,Златоуст,Сеть магазинов цифровой и бытовой техники DNS,не указаны,5 октября 2020," Обязанности: - прием на сервисное обслуживание электронной и вычислительной техники, GSM, GPRS оборудования и средств связи, оргтехники, цифровой фото и видео аппаратуры и т.д - общение с клиентами (как лично так и по телефону) - заполнение сопроводительных документов, внесение данных в базу - контроль и обеспечение сохранности ТМЦ - контроль, организация, проведение инвентаризации Требования: ​​​​​​​ - опыт работы с клиентами - знания цифровой техники - знание закона о защите прав потребителей - приветствуется знание 1С - личностные качества: стрессоустойчивость, порядочность, трудолюбие, аккуратность, исполнительность, пунктуальность, энергичность, ответственность Условия: ​​​​​​​- зарплата на исп. сроке 23490 после испытательного срока от 28710 руб - соцпакет, полное соблюдение ТК РФ - работа в стабильной компании федерального уровня - пятидневная рабочая неделя с плавающими выходными, время работы с 10:00 до 19:00 ",не указано,1–3 года,Специалист сервисного центра,,28710.0,23490.0,полный день,"Пользователь ПК,MS Outlook,Инвентаризация,Офисная техника,Работа с оргтехникой",Полная занятость,https://tyumen.hh.ru/vacancy/39610284,24
567,Челябинск,Областное государственное бюджетное учреждение Челябинский региональный центр навигационно-информационных технологий,не указаны,14 октября 2020," Заместитель начальника (консультант) отдела сетей и видео-конференц-связи - вакансия Министерства информационных технологий, связи и цифрового развития Челябинской области. Министерство информационных технологий, связи и цифрового развития Челябинской области является исполнительным органом государственной власти Челябинской области, осуществляющим реализацию единой государственной политики в сфере развития информационного общества в Челябинской области и выполняющим функции оператора электронного правительства Челябинской области. Мы приглашаем соискателей с активной гражданской позицией, способных своей деятельностью вносить вклад в развитие нашего региона и его жителей. Мы рады видеть вас в нашей команде, если вы: Легко и продуктивно выстраиваете коммуникации. Открыты и восприимчивы к инновациям. Способны достигать результата, работая в режиме многозадачности. Активны, ответственны, ориентированы на достижение отличного результата. Легко усваиваете информацию и готовы непрерывно учиться. Мечтаете развиваться в государственной структуре и иметь причастность к профессиональной команде, быть частью которой престижно и почетно. Для вас: Стабильность и соц.гарантии в соответствии с законом . Забота: уютный офис в центре города с современной техникой и собственной обеденной зоной. Ежегодная диспансеризация за счет работодателя. Обучение: в разных форматах - очное, участие в форумах, конференциях, тренингах и мастер-классах. Ежеквартальные премии по результатам работы в размере месячной з/п. Дополнительные выплаты к отпускам и праздничным датам. Дополнительные выплаты на медицинские цели. Размер и порядок оплаты труда регулируется Федеральным законом ""О государственной гражданской службе"" и зависит от стажа работы и государственного чина. Необходимые профессиональные знания и навыки: Знание современных информационных технологий, принципов построения локально-вычислительных и глобальных сетей, основ проектного управления Техническая грамотность (владение терминологией) Навыки администрирования доменов Windows, Linux, СУБД, ЛВС, настройки информационных сервисов, настройки программных средств для работы с ЭЦП Навыки установки и настройки виртуальных серверов, организации открытых и защищенных беспроводных сетей, осуществления комплексной поддержки ИТ-инфраструктуры организации Логическое мышление (умение рассуждать и разбираться в проблемной ситуации/аварии); Владение инструментами диагностики (системы мониторинга, средства анализа и отладки). Требования: Высшее образование области ИТ (предпочтительно по специальностям: «Автоматизированные системы обработки информации и управления», «Вычислительные машины, комплексы, системы и сети», «Информационные технологии», «Прикладная математика», «Программное обеспечение вычислительной техники и автоматизированных систем», «Информатика и вычислительная техника») Опыт работы системным администратором от 3 лет Опыт работы с госсзакупками, знание необходимых нормативно-правовых актов Опыт работы с системами IP- телефонии, видео-конференц-связи Опыт руководства коллективом, планирования и организации работы подразделения Личностные качества необходимые для успешной работы: -Системное мышление, склонность и способности к аналитической деятельности. -Аккуратность, внимательность, педантичность, пунктуальность. Условия: Работа на Государственной службе. Стабильность и соц.гарантии в соответствии с законом; Интересные, перспективные и амбициозные задачи, деятельность на благо региона и его жителей; Возможность стать частью высокопрофессиональной команды и способствовать развитию ИТ-отрасли Челябинской области; Размер и порядок оплаты труда регулируется Федеральным законом ""О государственной гражданской службе"" и зависит от стажа работы и государственного чина. График работы: 5-дневная рабочая неделя, пн.- чт. с 08:30 до 17:30 ч., пт - с 08.30 до 16.15 Работа в Центре города. Ежеквартальные премии по результатам работы. Дополнительные выплаты к отпускам и праздничным датам. Дополнительные выплаты на медицинские цели. ! Обращаем внимание соискателей - финальный выбор и прием осуществляется по результатам прохождения конкурсного отбора согласно 79 ФЗ. Ждем ваши резюме! ",не указано,3–6 лет,ИТ специалист/Заместитель начальника (консультант) отдела сетей и видео-конференц-связи,"Высшее образование области ИТ (предпочтительно по специальностям: «Автоматизированные системы обработки информации и управления», «Вычислительные машины, комплексы, системы и сети», «Информационные технологии», «Прикладная математика», «Программное обеспечение вычислительной техники и автоматизированных систем», «Информатика и вычислительная техника»),Опыт работы системным администратором от 3 лет,Опыт работы с госсзакупками, знание необходимых нормативно-правовых актов,Опыт работы с системами IP- телефонии, видео-конференц-связи,Опыт руководства коллективом, планирования и организации работы подразделения",30000.0,23000.0,полный день,"Zabbix,Администрирование серверов Windows,Active Directory,Информационные технологии,Администрирование серверов Linux",Полная занятость,https://tyumen.hh.ru/vacancy/39817726,15
569,Южноуральск,Спутниковое ТВ МТС,не указаны,21 сентября 2020," МТС – крупнейший телеком-бренд в России и СНГ, цифровой холдинг, развивающий более 15 инновационных направлений – от интернета вещей и обработки больших данных до онлайн-университета и киберспорта! Команда Департамента продаж обеспечивает клиентов качественными, выгодными и удобными услугами, а также постоянно совершенствует сервисы и открывает для клиентов двери в цифровое будущее! Мы стали гуру продаж и готовы делиться с тобой этим опытом – выбирая работу у нас, ты станешь частью команды профессионалов! Что предлагаем мы: официальный доход от 30 000 руб. (по результатам работы) гибкий график работы (от 20 часов в неделю), возможность совмещения наставничество на этапе стажировки официальное оформление в соответствии с законодательством РФ возможность развития как в продажах, так и в других подразделениях компании Что делаешь ты: продаешь услуги на выделенной территории привлекаешь новых клиентов лично встречаешься с жильцами для продвижения Спутникового ТВ МТС распространяешь рекламные материалы компании выполняешь монтажные работы по установке оборудования Что ждем от тебя: умение обращаться с электроинструментами (перфоратор, дрель, шуруповерт) Хочешь к нам? Отправляй резюме на почту или звони и запишись на собеседование. Мы ждем тебя в нашей команде! ",не указано,не требуется,Специалист по продаже и установке спутникового ТВ,,,30000.0,гибкий график,,Частичная занятость,https://tyumen.hh.ru/vacancy/38884576,38
577,Челябинск,Планета Авто Групп,не указаны,14 октября 2020," МЫ готовы предоставить Вам возможность работать с нами в команде, если Вы: Тот, кто нацелен на результат, хочет развиваться и зарабатывать На динамично развивающийся автомобильный бренд требуется Технический специалист в Call -центр. Ключевые задачи: Консультация клиентов компании по телефону: вопросы сервисного обслуживания, стоимости работ и запчастей; Продажа сервисных услуг компании; Запись клиентов на сервисное обслуживание с соблюдением корпоративных стандартов; Профессиональные требования: Образование высшее или среднее техническое ; Опыт работы в автосфере будет являться конкурентным преимуществом; Хорошее знание устройства автомобилей; Умение слышать клиента - выявлять и удовлетворять его потребности, создавать позитивное впечатление от процесса оказания услуг сервиса; Навыки телефонных переговоров и продаж; Понимание принципов работы с возражениями; Гибкость и желание постоянно развиваться; Умение быть командным игроком; Уверенный пользователь программ: 1С Альфа Авто, Автодата, каталоги запчастей. Мы предлагаем: Место работы: ГК Планета Авто, Бр. Кашириных, 137; График работы 4/2 с 9:00 до 20:00; Внутреннее и внешнее обучение за счёт компании (тренинги, курсы, семинары, корпоративная библиотека); Современный оборудованный офис, молодой дружный коллектив; Скидки на услуги для сотрудников компании; Развитая корпоративная культура. ",не указано,1–3 года,Технический специалист,,37873.1,35000.0,полный день,"Обучение и развитие,Активные продажи,Телефонные переговоры,Работа в команде,Сопровождение клиентов,Консультирование клиентов,Оценка потребностей клиентов,Прямые продажи,Навыки продаж,Знание устройства автомобиля,Грамотная речь,Умение работать в команде,Ориентация на результат",Полная занятость,https://tyumen.hh.ru/vacancy/39504326,15
598,Озерск (Челябинская область),АТМ АЛЬЯНС,"разъездной характер работы (выполнение работ на вверенной территории);,по территории: Челябинская обл., г. Озерск.",28 сентября 2020," «АТМ АЛЬЯНС» - торгово-сервисная компания , специализируется на продаже и комплексном сервисном обслуживании кассового, банковского и технологического оборудования. На протяжении 11 лет работы, компания зарекомендовала себя как надежный партнер многих крупных российских и зарубежных банков. Компания работает по направлениям: сервисное обслуживание банкоматов, ремонт и обслуживание POS-терминалов, ремонт кассового оборудования. Основные обязанности: техническое обслуживание банковского оборудования - платежных терминалов, используемых для оплаты банковской картой, онлайн-касс: <ol> установка, замена POS-терминалов; обновление банковского ПО; устранение неполадок; </ol> Совмещение работы с управлением автомобиля. Требования: уверенное владение ПК (техническая подкованность); стремление к обучению; готовность к разъездному характеру работы; ответственность, коммуникабельность, стрессоустойчивость. Условия: разъездной характер работы (выполнение работ на вверенной территории); по территории: Челябинская обл., г. Озерск. Мы предлагаем Вам: обучение с опытными инженерами компании; инструменты для работы (нетбук, коммуникационные провода и прочее); корпоративную мобильную связь; топливную карту; корпоративную поддержку 24/7; своевременную заработную плату; официальное трудоустройство. У нас молодой коллектив, огромная география расположений подразделений и возможность перевода внутри компании. Новые направления, обучение и карьерный рост. Вы получите полезные навыки и богатый опыт, которые в дальнейшем позволят быть востребованным специалистом на рынке труда Если Вы хотите развиваться в сфере безналичных платежей в России, то мы ждем Вас! ",не указано,не требуется,Специалист по обслуживанию банковского оборудования,"уверенное владение ПК (техническая подкованность);,стремление к обучению;,готовность к разъездному характеру работы;,ответственность, коммуникабельность, стрессоустойчивость.",25000.0,29000.0,полный день,"Настройка ПК,Ремонт ПК,Сборка ПК,Настройка сетевых подключений,Техническое обслуживание,Пользователь ПК,Работа в команде,Водительское удостоверение категории B",Полная занятость,https://tyumen.hh.ru/vacancy/39484865,31
600,Миасс,Яндекс,не указаны,21 сентября 2020," Каждый день миллионы пользователей обращаются к сервисам Яндекса — находят ответы на вопросы, решают рабочие задачи, учатся, отдыхают. А когда что-то идёт не так, их выручает наша служба поддержки. Помощь может потребоваться в самых разных ситуациях. Поэтому мы ищем внимательных, тактичных и любознательных специалистов — людей с чувством юмора, знакомых с языками программирования и разметки. Что вы будете делать: отвечать на сообщения пользователей по почте и в чатах; консультировать их по разным вопросам, связанным с Яндексом; передавать информацию разработчикам и менеджерам, помогая улучшать наши сервисы; иногда решать новые интересные задачи — ведь мы постоянно растём и меняемся! Мы ждём, что вы: грамотно пишете по-русски; умеете чётко и структурированно излагать мысли; легко находите главную информацию в текстах разного объёма; владеете языками JavaScript, HTML и Python на начальном или среднем уровне; имеете высшее или неоконченное высшее образование (техническое будет дополнительным плюсом); имеете опыт успешной поддержки и помощи людям онлайн; умеете работать самостоятельно и в команде; готовы к работе в установленном графике с определённой длиной смены; ответственны и способны к самоорганизации; готовы учиться; умеете работать с большим объёмом информации; не устаёте от однообразных задач; стрессоустойчивы. Что мы предлагаем: работу из дома; оформление совместительства; частичную занятость — 20 рабочих часов в неделю; гибкий график: 5-дневная рабочая неделя, 4 рабочих часа в день, плавающие выходные. Начало смен обсуждается индивидуально; сдельную оплату. Среднее вознаграждение специалистов, занимающих схожие должности, — от 30 тысяч рублей в месяц после обучения и при 40-часовой рабочей неделе; удалённое оплачиваемое обучение. Вакансия открыта в рамках проекта по интеграции людей с инвалидностью в общественную жизнь и в целях соблюдения требований ст.21 Федерального закона ""О социальной защите инвалидов"". ",не указано,1–3 года,"Специалист службы поддержки со знанием JS, HTML, Python",,,30000.0,сменный график,,Частичная занятость,https://tyumen.hh.ru/vacancy/39342650,38
617,Трехгорный,АТМ АЛЬЯНС,"разъездной характер работы (выполнение работ на вверенной территории);,по территории: г .Трехгорный",15 октября 2020," «АТМ АЛЬЯНС» - торгово-сервисная компания , специализируется на продаже и комплексном сервисном обслуживании кассового, банковского и технологического оборудования. На протяжении 11 лет работы, компания зарекомендовала себя как надежный партнер многих крупных российских и зарубежных банков. Компания работает по направлениям: сервисное обслуживание банкоматов, ремонт и обслуживание POS-терминалов, ремонт кассового оборудования. Основные обязанности: техническое обслуживание банковского оборудования - платежных терминалов, используемых для оплаты банковской картой, онлайн-касс: <ol> установка, замена POS-терминалов; обновление банковского ПО; устранение неполадок; </ol> совмещение работы с управлением автомобиля. Требования: уверенное владение ПК (техническая подкованность); стремление к обучению; готовность к разъездному характеру работы; ответственность, коммуникабельность, стрессоустойчивость. Условия: РАБОТА ПО СОВМЕЩЕНИЮ! разъездной характер работы (выполнение работ на вверенной территории); по территории: г .Трехгорный Зарплата плата сдельная. Мы предлагаем Вам: обучение с опытными инженерами компании; инструменты для работы (нетбук, коммуникационные провода и прочее); корпоративную мобильную связь; топливную карту; корпоративную поддержку 24/7; своевременную заработную плату; официальное трудоустройство. У нас молодой коллектив, огромная география расположений подразделений и возможность перевода внутри компании. Новые направления, обучение и карьерный рост. Вы получите полезные навыки и богатый опыт, которые в дальнейшем позволят быть востребованным специалистом на рынке труда Если Вы хотите развиваться в сфере безналичных платежей в России, то мы ждем Вас! ",не указано,не требуется,Специалист по обслуживанию банковского оборудования,"уверенное владение ПК (техническая подкованность);,стремление к обучению;,готовность к разъездному характеру работы;,ответственность, коммуникабельность, стрессоустойчивость.",,10000.0,гибкий график,"Сборка ПК,Ремонт ПК,Работа с кассой,Техническое обслуживание",Частичная занятость,https://tyumen.hh.ru/vacancy/39615595,14
641,Златоуст,Яндекс,не указаны,6 октября 2020," Каждый день миллионы пользователей находят ответы на свои вопросы с помощью Яндекса. Но иногда что-то идёт не так, и на помощь приходит служба поддержки. Мы ищем внимательных, тактичных и любознательных специалистов в нашу команду поддержки мобильных геосервисов, Карт и Справочника. Карты помогут найти нужную организацию или адрес, построить к ним маршрут на автомобиле, на общественном транспорте, даже на велосипеде или пешком и дадут возможность ознакомиться с местностью с помощью панорам или спутниковых снимков. С помощью Карт можно получить информацию о пробках на дорогах, о дорожных событиях и о парковках, там можно сохранить список любимых мест. Мобильные геосервисы не нуждаются в представлении: Навигатор, Карты, Транспорт и Метро есть почти в каждом смартфоне. Справочник (кабинет бизнеса) не только позволяет разместить организацию на сервисах Яндекса, но и помогает владельцу бизнеса продвигать его. Роль службы поддержки — находить ответы на все вопросы, советовать, помогать, разрешать проблемы, с которыми могут столкнуться наши пользователи. Вам предстоит: отвечать на сообщения пользователей по почте и в чатах; консультировать их по разным вопросам, связанным с Яндексом; передавать информацию разработчикам и менеджерам, чтобы сделать наши сервисы лучше; иногда решать новые интересные задачи — мы постоянно растём и меняемся! Мы ждем, что вы: отлично владеете русским языком; любите людей и хотите им помогать; самостоятельно и ответственно подходите к решению задач; готовы к интенсивному самостоятельному обучению; не устаёте от однообразной работы; аккуратны, усидчивы, ответственны; имеете высшее, незаконченное высшее или среднее специальное образование (техническое будет отдельным плюсом). Что мы предлагаем: работу из дома; скользящий график 5/2 (суббота и воскресенье — рабочие дни) с фиксированными сменами, от 20 рабочих часов в неделю; сдельную оплату (это значит, что её размер зависит от количества и сложности задач, которые вы выполните в течение месяца); удалённое оплачиваемое обучение. «Вакансия открыта в рамках проекта по интеграции людей с инвалидностью в общественную жизнь и в целях соблюдения требований ст.21 Федерального закона ""О социальной защите инвалидов"".» ",не указано,не требуется,Специалист в службу поддержки геосервисов,,41855.0,27163.3,удаленная работа,,Частичная занятость,https://tyumen.hh.ru/vacancy/39649116,23
